Unnamed: 0,speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_4,cluster_5,cluster_0,cluster_11,cluster_2,cluster_1,cluster_17,cluster_3,cluster_14,cluster_10,cluster_8,cluster_16,cluster_7,cluster_13,cluster_15,cluster_6,cluster_18,cluster_12,cluster_9,cluster_4_p,cluster_5_p,cluster_0_p,cluster_11_p,cluster_2_p,cluster_1_p,cluster_17_p,cluster_3_p,cluster_14_p,cluster_10_p,cluster_8_p,cluster_16_p,cluster_7_p,cluster_13_p,cluster_15_p,cluster_6_p,cluster_18_p,cluster_12_p,cluster_9_p,n
43668,93107681,930076820,CRANSTON,ALAN,S,CA,M,D,,voting,19730629,1914-06-19,1914,1973,59,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
50125,93101921,930087647,ABOUREZK,JAMES,S,SD,M,D,,voting,19730718,1931-02-24,1931,1973,42,0.0,0,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
86449,93100931,930149479,SAXBE,WILLIAM,S,OH,M,R,,voting,19731128,1916-06-24,1916,1973,57,0.0,1,1,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90709,93105911,930156387,EAGLETON,THOMAS,S,MO,M,D,,voting,19731204,1929-09-04,1929,1973,44,0.0,0,1,0,0,0,2,0,4,0,0,2,0,1,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
101104,93102450,930172772,HOSMER,CRAIG,H,CA,M,R,32.0,voting,19731219,1915-05-06,1915,1973,58,0.0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
112060,93103451,930191621,JAVITS,JACOB,S,NY,M,R,,voting,19740228,1904-05-18,1904,1974,70,0.0,0,0,0,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
122151,93102350,930207914,HANNA,RICHARD,H,CA,M,D,34.0,voting,19740328,1914-06-09,1914,1974,60,0.0,3,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
159821,93107610,930270923,BIAGGI,MARIO,H,NY,M,D,10.0,voting,19740716,1917-10-26,1917,1974,57,0.0,0,5,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
161041,93105451,930272630,TOWER,JOHN,S,TX,M,R,,voting,19740717,1925-09-29,1925,1974,49,0.0,2,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
171755,93101951,930290528,BARTLETT,DEWEY,S,OK,M,R,,voting,19740820,1919-03-28,1919,1974,55,0.0,2,4,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
187385,93101661,930316374,MONTOYA,JOSEPH,S,NM,M,D,,voting,19741002,1915-09-24,1915,1974,59,0.0,0,5,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8327,94109830,940015996,SOLARZ,STEPHEN,H,NY,M,D,13.0,voting,19750304,1940-09-12,1940,1975,35,0.0,1,0,1,0,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
19917,94110370,940035757,HUGHES,WILLIAM,H,NJ,M,D,2.0,voting,19750408,1932-10-17,1932,1975,43,0.0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
20534,94110690,940036837,PICKLE,JAMES,H,TX,M,D,10.0,voting,19750409,1913-10-11,1913,1975,62,0.0,1,1,1,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
36011,94104320,940061629,LEGGETT,ROBERT,H,CA,M,D,4.0,voting,19750520,1926-07-26,1926,1975,49,0.0,2,3,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
38020,94102671,940065122,MONDALE,WALTER,S,MN,M,D,,voting,19750602,1928-01-05,1928,1975,47,0.0,0,6,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
266519,94104000,940067078,BURKE,YVONNE,H,CA,F,D,28.0,voting,19750604,1932-10-05,1932,1975,43,0.0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
49298,94105170,940082036,MAGUIRE,GENE,H,NJ,M,D,7.0,voting,19750616,1939-03-11,1939,1975,36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
55397,94106600,940092165,CONABLE,BARBER,H,NY,M,R,35.0,voting,19750624,1922-11-02,1922,1975,53,0.0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
252935,94101691,940128748,MOSS,FRANK,S,UT,M,D,,voting,19750801,1911-09-23,1911,1975,64,0.0,2,0,0,0,0,3,1,10,3,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.15,0.05,0.5,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
102822,94104640,940169776,THONE,CHARLES,H,NE,M,R,1.0,voting,19751105,1924-01-04,1924,1975,51,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
105047,94107890,940173306,MCKINNEY,STEWART,H,CT,M,R,4.0,voting,19751110,1931-01-30,1931,1975,44,0.0,1,2,0,8,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.0,0.4,0.0,0.05,0.05,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
109280,94110240,940180802,FOLEY,THOMAS,H,WA,M,D,5.0,voting,19751119,1929-03-06,1929,1975,46,0.0,0,1,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
230572,94101811,940222930,SCOTT,HUGH,S,PA,M,R,,voting,19760219,1900-11-11,1900,1976,76,0.0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
240108,94101451,940225261,HART,PHILIP,S,MI,M,D,,voting,19760226,1912-12-10,1912,1976,64,0.0,3,2,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.3,0.2,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
137424,94107670,940228123,CHAPPELL,WILLIAM,H,FL,M,D,4.0,voting,19760303,1922-02-03,1922,1976,54,0.0,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
138446,94105911,940229800,EAGLETON,THOMAS,S,MO,M,D,,voting,19760309,1929-09-04,1929,1976,47,0.0,0,3,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
146219,94111891,940242883,HELMS,JESSE,S,NC,M,R,,voting,19760330,1921-10-18,1921,1976,55,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
156006,94103340,940258535,HAYS,WAYNE,H,OH,M,D,18.0,voting,19760503,1911-05-13,1911,1976,65,0.0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
158193,94102861,940262356,SPARKMAN,JOHN,S,AL,M,D,,voting,19760510,1899-12-20,1899,1976,77,0.0,0,4,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
163150,94103111,940271570,BELLMON,HENRY,S,OK,M,R,,voting,19760525,1921-09-03,1921,1976,55,0.0,0,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
218952,94107470,940365890,SEIBERLING,JOHN,H,OH,M,D,14.0,voting,19760922,1918-09-08,1918,1976,58,6.278798240106827e-16,0,4,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6324,95106090,950011183,HAGEDORN,THOMAS,H,MN,M,R,2.0,voting,19770208,1943-11-27,1943,1977,34,0.0,1,1,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
35757,95103091,950061472,BAYH,BIRCH,S,IN,M,D,,voting,19770518,1928-01-22,1928,1977,49,0.0,1,0,0,0,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
302698,95104320,950072227,LEGGETT,ROBERT,H,CA,M,D,4.0,voting,19770601,1926-07-26,1926,1977,51,2.1557358835442987e-25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
43525,95104950,950073795,DRINAN,ROBERT,H,MA,M,D,4.0,voting,19770603,1920-11-15,1920,1977,57,0.0,1,3,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
114331,95103621,950192621,NELSON,GAYLORD,S,WI,M,D,,voting,19771104,1916-06-04,1916,1977,61,0.0,0,2,0,0,0,1,1,0,3,0,0,0,0,3,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
119702,95105590,950202330,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19780124,1928-09-21,1928,1978,50,0.0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
121629,95120181,950205475,LEAHY,PATRICK,S,VT,M,D,,voting,19780126,1940-03-31,1940,1978,38,0.0,1,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
152944,95103691,950257522,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19780427,1910-04-09,1910,1978,68,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
165491,95106370,950277449,REUSS,HENRY,H,WI,M,D,5.0,voting,19780601,1912-02-22,1912,1978,66,0.0,0,0,0,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
189236,95103721,950316253,SCHWEIKER,RICHARD,S,PA,M,R,,voting,19780727,1926-06-01,1926,1978,52,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
232009,95107681,950385072,CRANSTON,ALAN,S,CA,M,D,,voting,19781006,1914-06-19,1914,1978,64,0.0,0,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8163,96103691,960014804,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19790315,1910-04-09,1910,1979,69,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
17070,96115351,960029679,BIDEN,JOSEPH,S,DE,M,D,,voting,19790425,1942-11-20,1942,1979,37,0.0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
221359,96113570,960057051,CRANE,PHILIP,H,IL,M,R,12.0,voting,19790607,1930-11-03,1930,1979,49,0.0,0,0,0,0,1,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
40886,96107620,960068164,BOLAND,EDWARD,H,MA,M,D,2.0,voting,19790622,1911-10-01,1911,1979,68,0.0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
43154,96103591,960072140,MORGAN,ROBERT,S,NC,M,D,,voting,19790627,1925-10-05,1925,1979,54,0.0,0,2,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,1,0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,10
49299,96106101,960081878,HART,GARY,S,CO,M,D,,voting,19790716,1936-11-28,1936,1979,43,6.440629728598729e-13,0,3,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
78023,96104940,960128454,DIGGS,CHARLES,H,MI,M,D,13.0,voting,19791010,1922-12-02,1922,1979,57,0.0,0,6,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
81813,96109141,960134310,HATFIELD,MARK,S,OR,M,R,,voting,19791017,1922-07-12,1922,1979,57,0.0,0,2,0,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
123328,96112201,960202478,THURMOND,J.,S,SC,M,R,,voting,19800227,1902-12-05,1902,1980,78,0.0,0,1,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
260061,96109760,960204529,SCHULZE,RICHARD,H,PA,M,R,5.0,voting,19800228,1929-08-07,1929,1980,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
132074,96107350,960217289,LOEFFLER,THOMAS,H,TX,M,R,21.0,voting,19800401,1946-08-01,1946,1980,34,0.0,0,0,1,0,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.2,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
164805,96116401,960270333,INOUYE,DANIEL,S,HI,M,D,,voting,19800630,1924-09-07,1924,1980,56,0.0,0,4,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
245363,96111531,960307448,ROTH,WILLIAM,S,DE,M,R,,voting,19800915,1921-07-22,1921,1980,59,0.0,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
212146,96107391,960347753,MCCLURE,JAMES,S,ID,M,R,,voting,19801211,1924-12-27,1924,1980,56,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
26548,97118171,970043658,HATCH,ORRIN,S,UT,M,R,,voting,19810622,1934-03-22,1934,1981,47,0.0,0,0,0,2,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
46077,97111231,970072928,GORTON,T.,S,WA,M,R,,voting,19810803,1928-01-08,1928,1981,53,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,10
84800,97106490,970132747,WAMPLER,WILLIAM,H,VA,M,R,9.0,voting,19811216,1926-04-21,1926,1981,55,0.0,1,3,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90056,97110080,970141842,BROOKS,JACK,H,TX,M,D,9.0,voting,19820225,1922-12-18,1922,1982,60,0.0,0,1,0,0,1,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
121062,97113120,970191432,LAFALCE,JOHN,H,NY,M,D,36.0,voting,19820622,1939-10-06,1939,1982,43,0.0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
133112,97108650,970209586,WRIGHT,JAMES,H,TX,M,D,12.0,voting,19820728,1922-12-22,1922,1982,60,0.0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
146248,97108520,970228843,SCHNEIDER,CLAUDINE,H,RI,F,R,2.0,voting,19820818,1947-03-25,1947,1982,35,0.0,11,2,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0.55,0.1,0.0,0.0,0.0,0.15,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
848,98118171,980001460,HATCH,ORRIN,S,UT,M,R,,voting,19830126,1934-03-22,1934,1983,49,0.0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
873,98118171,980001491,HATCH,ORRIN,S,UT,M,R,,voting,19830126,1934-03-22,1934,1983,49,0.0,0,1,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4897,98112280,980008032,BATEMAN,HERBERT,H,VA,M,R,1.0,voting,19830302,1928-08-07,1928,1983,55,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
15466,98114310,980024107,LEACH,JAMES,H,IA,M,R,1.0,voting,19830411,1942-10-15,1942,1983,41,0.0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
48949,98108970,980073852,DYMALLY,MERVYN,H,CA,M,D,31.0,voting,19830719,1926-05-12,1926,1983,57,0.0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
78882,98107980,980118505,STRATTON,SAMUEL,H,NY,M,D,23.0,voting,19831025,1916-09-27,1916,1983,67,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
84186,98107980,980126349,STRATTON,SAMUEL,H,NY,M,D,23.0,voting,19831102,1916-09-27,1916,1983,67,0.0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,10
77,99107311,990000161,HUMPHREY,GORDON,S,NH,M,R,,voting,19850103,1940-10-09,1940,1985,45,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
78,99107311,990000162,HUMPHREY,GORDON,S,NH,M,R,,voting,19850103,1940-10-09,1940,1985,45,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
166,99118171,990000286,HATCH,ORRIN,S,UT,M,R,,voting,19850103,1934-03-22,1934,1985,51,0.0,0,1,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
18019,99109801,990027741,SIMPSON,ALAN,S,WY,M,R,,voting,19850501,1931-09-02,1931,1985,54,0.0,0,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
209246,99117271,990082436,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19850913,1924-01-23,1924,1985,61,0.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
117626,99114941,990176037,KENNEDY,EDWARD,S,MA,M,D,,voting,19860416,1932-02-22,1932,1986,54,0.0,0,1,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
