Unnamed: 0,speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_8,cluster_9,cluster_2,cluster_7,cluster_4,cluster_3,cluster_1,cluster_5,cluster_11,cluster_12,cluster_6,cluster_10,cluster_14,cluster_13,cluster_0_p,cluster_8_p,cluster_9_p,cluster_2_p,cluster_7_p,cluster_4_p,cluster_3_p,cluster_1_p,cluster_5_p,cluster_11_p,cluster_12_p,cluster_6_p,cluster_10_p,cluster_14_p,cluster_13_p,n
201910,83095660,830088015,HAYS,LAWRENCE,H,AR,M,D,5.0,voting,19530717,1898-08-09,1898,1953,55,0.0,1,1,5,0,1,1,0,0,1,0,0,0,0,0,0,0.1,0.1,0.5,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
65188,83101740,830100516,POFF,RICHARD,H,VA,M,R,6.0,voting,19530728,1923-10-19,1923,1953,30,0.0,0,1,5,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
181070,83106221,830113888,LONG,RUSSELL,S,LA,M,D,,voting,19540118,1918-11-03,1918,1954,36,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
77762,83096380,830121058,CARNAHAN,ALBERT,H,MO,M,D,8.0,voting,19540203,1897-01-09,1897,1954,57,0.0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
142727,83098020,830229523,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19540723,1879-04-11,1879,1954,75,7.821144321895704e-13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
161298,83098081,830260785,DIRKSEN,EVERETT,S,IL,M,R,,voting,19540814,1896-01-04,1896,1954,58,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
19434,84097331,840036925,KERR,ROBERT,S,OK,M,D,,voting,19550504,1896-09-11,1896,1955,59,1.1410785069689369e-07,2,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0.2,0.1,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
69433,84100611,840128050,FULBRIGHT,JAMES,S,AR,M,D,,voting,19560229,1905-04-09,1905,1956,51,0.0,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
86491,84106051,840156248,GOLDWATER,BARRY,S,AZ,M,R,,voting,19560423,1909-01-01,1909,1956,47,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2483,85095930,850005022,NEAL,WILLIAM,H,WV,M,R,4.0,voting,19570129,1875-10-14,1875,1957,82,0.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
35706,85097651,850064364,ROBERTSON,ABSALOM,S,VA,M,D,,voting,19570606,1887-05-27,1887,1957,70,0.0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
59765,85097651,850104030,ROBERTSON,ABSALOM,S,VA,M,D,,voting,19570725,1887-05-27,1887,1957,70,0.0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95794,85098650,850168718,ROBERTS,KENNETH,H,AL,M,D,4.0,voting,19580310,1912-11-01,1912,1958,46,0.0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
187022,85103151,850182557,CHURCH,FRANK,S,ID,M,D,,voting,19580325,1924-07-25,1924,1958,34,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
116777,85096510,850204297,FORAND,AIME,H,RI,M,D,1.0,voting,19580430,1895-05-23,1895,1958,63,0.0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
1029,86098271,860002168,HILL,JOSEPH,S,AL,M,D,,voting,19590112,1894-12-29,1894,1959,65,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
172391,86098051,860003970,CLARK,JOSEPH,S,PA,M,D,,voting,19590117,1901-10-21,1901,1959,58,0.0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6557,86101581,860013094,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19590212,1903-03-16,1903,1959,56,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12567,86097161,860025279,DOUGLAS,PAUL,S,IL,M,D,,voting,19590318,1892-03-26,1892,1959,67,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
203583,86114621,860027391,BYRD,ROBERT,S,WV,M,D,,voting,19590320,1917-11-20,1917,1959,42,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
60581,86098531,860108885,MORSE,WAYNE,S,OR,M,D,,voting,19590811,1900-10-20,1900,1959,59,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
61700,86098531,860110977,MORSE,WAYNE,S,OR,M,D,,voting,19590813,1900-10-20,1900,1959,59,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
209382,86095431,860126263,CASE,FRANCIS,S,SD,M,R,,voting,19590828,1896-12-09,1896,1959,63,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
104524,86097651,860184338,ROBERTSON,ABSALOM,S,VA,M,D,,voting,19600308,1887-05-27,1887,1960,73,0.0,0,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
124894,86098401,860219038,KUCHEL,THOMAS,S,CA,M,R,,voting,19600504,1910-08-15,1910,1960,50,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3383,87100760,870007017,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19610130,1891-12-21,1891,1961,70,0.0,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6135,87112250,870012688,YATES,SIDNEY,H,IL,M,D,9.0,voting,19610222,1909-08-27,1909,1961,52,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
72545,87101380,870123346,GALLAGHER,CORNELIUS,H,NJ,M,D,13.0,voting,19610905,1921-03-02,1921,1961,40,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
80086,87098271,870135176,HILL,JOSEPH,S,AL,M,D,,voting,19610916,1894-12-29,1894,1961,67,0.0,0,1,2,6,0,0,0,0,0,0,0,1,0,0,0,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
80412,87098731,870135698,SMATHERS,GEORGE,S,FL,M,D,,voting,19610918,1913-11-14,1913,1961,48,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89827,87097451,870152103,MCNAMARA,PATRICK,S,MI,M,D,,voting,19620125,1894-10-04,1894,1962,68,0.0,1,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
105348,87101581,870180528,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19620409,1903-03-16,1903,1962,59,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
218122,87104630,870211228,TEAGUE,OLIN,H,TX,M,D,6.0,voting,19620618,1910-04-06,1910,1962,52,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
221425,87099821,870265411,YOUNG,STEPHEN,S,OH,M,D,,voting,19620828,1889-05-04,1889,1962,73,0.0,0,0,6,1,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
1392,88098271,880002540,HILL,JOSEPH,S,AL,M,D,,voting,19630118,1894-12-29,1894,1963,69,0.0,0,1,2,6,0,0,0,0,0,0,0,1,0,0,0,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
182447,88099231,880002585,HOLLAND,SPESSARD,S,FL,M,D,,voting,19630118,1892-07-10,1892,1963,71,0.0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12074,88100370,880023405,AYRES,WILLIAM,H,OH,M,R,14.0,voting,19630401,1916-02-05,1916,1963,47,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
207935,88104630,880023441,TEAGUE,OLIN,H,TX,M,D,6.0,voting,19630401,1910-04-06,1910,1963,53,0.0,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
12116,88100370,880023499,AYRES,WILLIAM,H,OH,M,R,14.0,voting,19630401,1916-02-05,1916,1963,47,0.0,2,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.8,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
12613,88103181,880024461,COTTON,NORRIS,S,NH,M,R,,voting,19630402,1900-05-11,1900,1963,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
23693,88098211,880042809,GRUENING,ERNEST,S,AK,M,D,,voting,19630514,1887-02-06,1887,1963,76,0.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
32861,88103181,880058268,COTTON,NORRIS,S,NH,M,R,,voting,19630624,1900-05-11,1900,1963,63,0.0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
41323,88103600,880073597,MORGAN,THOMAS,H,PA,M,D,26.0,voting,19630806,1906-10-13,1906,1963,57,0.0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
48713,88101581,880086471,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19630906,1903-03-16,1903,1963,60,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
52865,88105321,880092784,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19630918,1902-03-08,1902,1963,61,0.0,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
53848,88101581,880094489,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19630923,1903-03-16,1903,1963,60,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
55585,88100221,880097445,RUSSELL,RICHARD,S,GA,M,D,,voting,19630930,1897-11-02,1897,1963,66,0.0,0,0,0,2,3,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
59795,88101800,880104645,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19631015,1906-05-28,1906,1963,57,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
59829,88101800,880104683,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19631015,1906-05-28,1906,1963,57,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
66193,88102861,880115074,SPARKMAN,JOHN,S,AL,M,D,,voting,19631108,1899-12-20,1899,1963,64,0.0,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
114591,88101711,880192961,PASTORE,JOHN,S,RI,M,D,,voting,19640407,1907-03-17,1907,1964,57,0.0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
120841,88097651,880201822,ROBERTSON,ABSALOM,S,VA,M,D,,voting,19640416,1887-05-27,1887,1964,77,0.0,0,0,3,0,1,5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
133961,88109030,880221015,FASCELL,DANTE,H,FL,M,D,4.0,voting,19640514,1917-03-09,1917,1964,47,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
152981,88099901,880253474,COOPER,JOHN,S,KY,M,R,,voting,19640708,1901-08-23,1901,1964,63,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
153120,88099811,880253683,YARBOROUGH,RALPH,S,TX,M,D,,voting,19640709,1903-06-08,1903,1964,61,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
165494,88104070,880273428,CEDERBERG,ELFORD,H,MI,M,R,10.0,voting,19640813,1918-03-06,1918,1964,46,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
16517,89107920,890030002,PRICE,CHARLES,H,IL,M,D,24.0,voting,19650329,1905-01-01,1905,1965,60,0.0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
202884,89114941,890042378,KENNEDY,EDWARD,S,MA,M,D,,voting,19650428,1932-02-22,1932,1965,33,0.0,5,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
39083,89103181,890072075,COTTON,NORRIS,S,NH,M,R,,voting,19650616,1900-05-11,1900,1965,65,0.0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
42927,89101611,890078798,MCGEE,GALE,S,WY,M,D,,voting,19650628,1915-03-17,1915,1965,50,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
70874,89100350,890127107,ADAIR,EDWIN,H,IN,M,R,4.0,voting,19650907,1907-12-14,1907,1965,58,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
79247,89100260,890141528,TENZER,HERBERT,H,NY,M,D,5.0,voting,19650923,1905-11-01,1905,1965,60,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
87307,89099811,890154911,YARBOROUGH,RALPH,S,TX,M,D,,voting,19651015,1903-06-08,1903,1965,62,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89867,89099811,890159817,YARBOROUGH,RALPH,S,TX,M,D,,voting,19651021,1903-06-08,1903,1965,62,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
92314,89099811,890165612,YARBOROUGH,RALPH,S,TX,M,D,,voting,19660119,1903-06-08,1903,1966,63,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
101012,89110690,890183317,PICKLE,JAMES,H,TX,M,D,10.0,voting,19660302,1913-10-11,1913,1966,53,0.0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
212436,89099300,890197025,KING,DAVID,H,UT,M,D,2.0,voting,19660404,1917-06-20,1917,1966,49,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
214322,89114621,890223115,BYRD,ROBERT,S,WV,M,D,,voting,19660609,1917-11-20,1917,1966,49,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
124599,89102211,890226729,EASTLAND,JAMES,S,MS,M,D,,voting,19660616,1904-11-28,1904,1966,62,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
131130,89100541,890238926,ERVIN,SAMUEL,S,NC,M,D,,voting,19660718,1896-09-27,1896,1966,70,0.0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
150235,89105321,890272421,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19660829,1902-03-08,1902,1966,64,0.0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
154261,89101720,890278737,PELLY,THOMAS,H,WA,M,R,1.0,voting,19660908,1902-08-22,1902,1966,64,0.0,0,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
198904,89101680,890307198,MORTON,ROGERS,H,MD,M,R,1.0,voting,19661014,1914-09-19,1914,1966,52,0.0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
831,90100541,900001730,ERVIN,SAMUEL,S,NC,M,D,,voting,19670116,1896-09-27,1896,1967,71,0.0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4188,90101581,900007700,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19670201,1903-03-16,1903,1967,64,0.0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
29464,90104130,900051828,DENT,JOHN,H,PA,M,D,21.0,voting,19670509,1908-03-10,1908,1967,59,0.0,2,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0.2,0.0,0.5,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
31734,90103541,900055671,MAGNUSON,WARREN,S,WA,M,D,,voting,19670516,1905-04-12,1905,1967,62,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
44189,90103420,900076794,HUTCHINSON,J.,H,MI,M,R,4.0,voting,19670620,1914-10-13,1914,1967,53,0.0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
49710,90102691,900086617,PEARSON,JAMES,S,KS,M,R,,voting,19670712,1920-05-07,1920,1967,47,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
57311,90101451,900099580,HART,PHILIP,S,MI,M,D,,voting,19670803,1912-12-10,1912,1967,55,0.0,0,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.1,0.6,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
63476,90100350,900109741,ADAIR,EDWIN,H,IN,M,R,4.0,voting,19670817,1907-12-14,1907,1967,60,0.0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
93324,90098081,900158820,DIRKSEN,EVERETT,S,IL,M,R,,voting,19671109,1896-01-04,1896,1967,71,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
116652,90101230,900200744,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19680226,1888-05-06,1888,1968,80,5.583089423960056e-13,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
206458,90100401,900210386,BENNETT,WALLACE,S,UT,M,R,,voting,19680312,1898-11-13,1898,1968,70,0.0,3,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0.3,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
132541,90110610,900229852,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19680411,1923-03-02,1923,1968,45,0.0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
135939,90101520,900237155,KEITH,HASTINGS,H,MA,M,R,12.0,voting,19680502,1915-11-22,1915,1968,53,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
235148,90098451,900240068,LONG,EDWARD,S,MO,M,D,,voting,19680508,1908-07-18,1908,1968,60,0.0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
140925,90102691,900246409,PEARSON,JAMES,S,KS,M,R,,voting,19680517,1920-05-07,1920,1968,48,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
166698,90099841,900290810,ALLOTT,GORDON,S,CO,M,R,,voting,19680722,1907-01-02,1907,1968,61,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
